"filename", "language", "Markdown", "Python", "C", "C++", "Makefile", "XML", "JSON", "CMake", "Go Assembly", "Shell Script", "Diff", "YAML", "Properties", "comment", "blank", "total"
"d:\Projects\C\cleonos\clks\kernel\hal\video\font8x8.c", "C", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"d:\Projects\C\cleonos\clks\kernel\hal\video\font8x8.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"d:\Projects\C\cleonos\clks\kernel\hal\video\framebuffer.c", "C", 0, 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 316
"d:\Projects\C\cleonos\clks\kernel\hal\video\psf_font.c", "C", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 259
"d:\Projects\C\cleonos\clks\kernel\hal\video\psf_font.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"d:\Projects\C\cleonos\clks\kernel\heap.c", "C", 0, 0, -134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -176
"d:\Projects\C\cleonos\clks\kernel\input\keyboard.c", "C", 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 465
"d:\Projects\C\cleonos\clks\kernel\input\mouse.c", "C", 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 306
"d:\Projects\C\cleonos\clks\kernel\interface\desktop.c", "C", 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 407
"d:\Projects\C\cleonos\clks\kernel\interface\shell.c", "C", 0, 0, 1232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1548
"d:\Projects\C\cleonos\clks\kernel\interface\tty.c", "C", 0, 0, 1137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 1425
"d:\Projects\C\cleonos\clks\kernel\interrupts.c", "C", 0, 0, -317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -361
"d:\Projects\C\cleonos\clks\kernel\kelf.c", "C", 0, 0, -203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -53, -257
"d:\Projects\C\cleonos\clks\kernel\keyboard.c", "C", 0, 0, -379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, -475
"d:\Projects\C\cleonos\clks\kernel\kmain.c", "C", 0, 0, -388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -77, -466
"d:\Projects\C\cleonos\clks\kernel\limine_requests.c", "C", 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -102
"d:\Projects\C\cleonos\clks\kernel\log.c", "C", 0, 0, -185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -233
"d:\Projects\C\cleonos\clks\kernel\memory\heap.c", "C", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 181
"d:\Projects\C\cleonos\clks\kernel\memory\pmm.c", "C", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 105
"d:\Projects\C\cleonos\clks\kernel\mouse.c", "C", 0, 0, -246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -309
"d:\Projects\C\cleonos\clks\kernel\panic.c", "C", 0, 0, -546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -155, -701
"d:\Projects\C\cleonos\clks\kernel\pmm.c", "C", 0, 0, -82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -105
"d:\Projects\C\cleonos\clks\kernel\ramdisk.c", "C", 0, 0, -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -222
"d:\Projects\C\cleonos\clks\kernel\runtime\driver.c", "C", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 215
"d:\Projects\C\cleonos\clks\kernel\runtime\elf64.c", "C", 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84, 364
"d:\Projects\C\cleonos\clks\kernel\runtime\elfrunner.c", "C", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"d:\Projects\C\cleonos\clks\kernel\runtime\exec.c", "C", 0, 0, 2179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 595, 2775
"d:\Projects\C\cleonos\clks\kernel\runtime\kelf.c", "C", 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52, 251
"d:\Projects\C\cleonos\clks\kernel\runtime\syscall.c", "C", 0, 0, 2021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 507, 2528
"d:\Projects\C\cleonos\clks\kernel\runtime\userland.c", "C", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 184
"d:\Projects\C\cleonos\clks\kernel\scheduler.c", "C", 0, 0, -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -180
"d:\Projects\C\cleonos\clks\kernel\service.c", "C", 0, 0, -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -147
"d:\Projects\C\cleonos\clks\kernel\shell.c", "C", 0, 0, -1250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -317, -1567
"d:\Projects\C\cleonos\clks\kernel\storage\fs.c", "C", 0, 0, 684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 906
"d:\Projects\C\cleonos\clks\kernel\storage\ramdisk.c", "C", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 222
"d:\Projects\C\cleonos\clks\kernel\support\libc_compat.c", "C", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"d:\Projects\C\cleonos\clks\kernel\support\string.c", "C", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 70
"d:\Projects\C\cleonos\clks\kernel\syscall.c", "C", 0, 0, -1588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -401, -1989
"d:\Projects\C\cleonos\clks\kernel\tty.c", "C", 0, 0, -1188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -290, -1478
"d:\Projects\C\cleonos\clks\kernel\userland.c", "C", 0, 0, -145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -183
"d:\Projects\C\cleonos\clks\lib\libc_compat.c", "C", 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -32
"d:\Projects\C\cleonos\clks\lib\string.c", "C", 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -70
"d:\Projects\C\cleonos\configs\menuconfig\clks_features.json", "JSON", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 180
"d:\Projects\C\cleonos\docs\syscall.md", "Markdown", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 60
"d:\Projects\C\cleonos\limine\.github\dependabot.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
"d:\Projects\C\cleonos\limine\.github\workflows\binary-release.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 21, 99
"d:\Projects\C\cleonos\limine\.github\workflows\check.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 12, 46
"d:\Projects\C\cleonos\limine\.github\workflows\pr_branch_check.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"d:\Projects\C\cleonos\limine\.github\workflows\qa.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 5, 19
"d:\Projects\C\cleonos\limine\.github\workflows\release.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 17, 81
"d:\Projects\C\cleonos\limine\3RDPARTY.md", "Markdown", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 68
"d:\Projects\C\cleonos\limine\CONFIG.md", "Markdown", 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 373
"d:\Projects\C\cleonos\limine\FAQ.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"d:\Projects\C\cleonos\limine\INSTALL.md", "Markdown", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"d:\Projects\C\cleonos\limine\README.md", "Markdown", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 103
"d:\Projects\C\cleonos\limine\USAGE.md", "Markdown", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 108
"d:\Projects\C\cleonos\limine\common\common.mk", "Makefile", 0, 0, 0, 0, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 677
"d:\Projects\C\cleonos\limine\common\crypt\blake2b.c", "C", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 39, 221
"d:\Projects\C\cleonos\limine\common\crypt\blake2b.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"d:\Projects\C\cleonos\limine\common\drivers\disk.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"d:\Projects\C\cleonos\limine\common\drivers\disk.s2.c", "C", 0, 0, 646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 178, 857
"d:\Projects\C\cleonos\limine\common\drivers\edid.c", "C", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 86
"d:\Projects\C\cleonos\limine\common\drivers\edid.h", "C++", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 44
"d:\Projects\C\cleonos\limine\common\drivers\gop.c", "C", 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 73, 382
"d:\Projects\C\cleonos\limine\common\drivers\gop.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\Projects\C\cleonos\limine\common\drivers\serial.c", "C", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 51
"d:\Projects\C\cleonos\limine\common\drivers\serial.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16
"d:\Projects\C\cleonos\limine\common\drivers\vbe.c", "C", 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53, 368
"d:\Projects\C\cleonos\limine\common\drivers\vbe.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"d:\Projects\C\cleonos\limine\common\drivers\vga_textmode.c", "C", 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 71, 370
"d:\Projects\C\cleonos\limine\common\drivers\vga_textmode.h", "C++", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"d:\Projects\C\cleonos\limine\common\entry.s2.c", "C", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 135
"d:\Projects\C\cleonos\limine\common\entry.s3.c", "C", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 249
"d:\Projects\C\cleonos\limine\common\fs\fat32.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Projects\C\cleonos\limine\common\fs\fat32.s2.c", "C", 0, 0, 577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 111, 727
"d:\Projects\C\cleonos\limine\common\fs\file.h", "C++", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"d:\Projects\C\cleonos\limine\common\fs\file.s2.c", "C", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 185
"d:\Projects\C\cleonos\limine\common\fs\iso9660.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"d:\Projects\C\cleonos\limine\common\fs\iso9660.s2.c", "C", 0, 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 94, 539
"d:\Projects\C\cleonos\limine\common\gensyms.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 2, 17, 52
"d:\Projects\C\cleonos\limine\common\lib\acpi.c", "C", 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 102, 473
"d:\Projects\C\cleonos\limine\common\lib\acpi.h", "C++", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 30, 217
"d:\Projects\C\cleonos\limine\common\lib\bli.c", "C", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 91
"d:\Projects\C\cleonos\limine\common\lib\bli.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Projects\C\cleonos\limine\common\lib\config.c", "C", 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 126, 765
"d:\Projects\C\cleonos\limine\common\lib\config.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"d:\Projects\C\cleonos\limine\common\lib\elf.c", "C", 0, 0, 964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 212, 1203
"d:\Projects\C\cleonos\limine\common\lib\elf.h", "C++", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 88
"d:\Projects\C\cleonos\limine\common\lib\elsewhere.c", "C", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 105
"d:\Projects\C\cleonos\limine\common\lib\elsewhere.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"d:\Projects\C\cleonos\limine\common\lib\fb.c", "C", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 174
"d:\Projects\C\cleonos\limine\common\lib\fb.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 48
"d:\Projects\C\cleonos\limine\common\lib\fdt.c", "C", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"d:\Projects\C\cleonos\limine\common\lib\fdt.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"d:\Projects\C\cleonos\limine\common\lib\getchar.c", "C", 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59, 366
"d:\Projects\C\cleonos\limine\common\lib\getchar.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"d:\Projects\C\cleonos\limine\common\lib\gterm.c", "C", 0, 0, 813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 118, 940
"d:\Projects\C\cleonos\limine\common\lib\gterm.h", "C++", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"d:\Projects\C\cleonos\limine\common\lib\guid.c", "C", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 96
"d:\Projects\C\cleonos\limine\common\lib\guid.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"d:\Projects\C\cleonos\limine\common\lib\image.c", "C", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 72
"d:\Projects\C\cleonos\limine\common\lib\image.h", "C++", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"d:\Projects\C\cleonos\limine\common\lib\libc.c", "C", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 132
"d:\Projects\C\cleonos\limine\common\lib\libc.h", "C++", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 37
"d:\Projects\C\cleonos\limine\common\lib\libc.s2.c", "C", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 150
"d:\Projects\C\cleonos\limine\common\lib\macros.aarch64_asm.h", "C++", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 53
"d:\Projects\C\cleonos\limine\common\lib\memory.s2.c", "C", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54
"d:\Projects\C\cleonos\limine\common\lib\misc.c", "C", 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 90, 420
"d:\Projects\C\cleonos\limine\common\lib\misc.h", "C++", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 154
"d:\Projects\C\cleonos\limine\common\lib\misc.s2.c", "C", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 129
"d:\Projects\C\cleonos\limine\common\lib\panic.s2.c", "C", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 90
"d:\Projects\C\cleonos\limine\common\lib\part.h", "C++", 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 111
"d:\Projects\C\cleonos\limine\common\lib\part.s2.c", "C", 0, 0, 464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 121, 616
"d:\Projects\C\cleonos\limine\common\lib\pe.c", "C", 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 98, 501
"d:\Projects\C\cleonos\limine\common\lib\pe.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"d:\Projects\C\cleonos\limine\common\lib\print.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"d:\Projects\C\cleonos\limine\common\lib\print.s2.c", "C", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 236
"d:\Projects\C\cleonos\limine\common\lib\rand.c", "C", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25, 142
"d:\Projects\C\cleonos\limine\common\lib\rand.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Projects\C\cleonos\limine\common\lib\real.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"d:\Projects\C\cleonos\limine\common\lib\stb_image.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"d:\Projects\C\cleonos\limine\common\lib\term.c", "C", 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49, 320
"d:\Projects\C\cleonos\limine\common\lib\term.h", "C++", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 60
"d:\Projects\C\cleonos\limine\common\lib\time.c", "C", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 76
"d:\Projects\C\cleonos\limine\common\lib\time.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Projects\C\cleonos\limine\common\lib\trace.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Projects\C\cleonos\limine\common\lib\trace.s2.c", "C", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 88
"d:\Projects\C\cleonos\limine\common\lib\uri.c", "C", 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54, 287
"d:\Projects\C\cleonos\limine\common\lib\uri.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"d:\Projects\C\cleonos\limine\common\libc-compat\stdlib.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"d:\Projects\C\cleonos\limine\common\libc-compat\string.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"d:\Projects\C\cleonos\limine\common\menu.c", "C", 0, 0, 1378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 150, 1558
"d:\Projects\C\cleonos\limine\common\menu.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"d:\Projects\C\cleonos\limine\common\mm\mtrr.c", "C", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 141
"d:\Projects\C\cleonos\limine\common\mm\mtrr.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Projects\C\cleonos\limine\common\mm\pmm.c", "C", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 89
"d:\Projects\C\cleonos\limine\common\mm\pmm.h", "C++", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 81
"d:\Projects\C\cleonos\limine\common\mm\pmm.s2.c", "C", 0, 0, 662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 192, 891
"d:\Projects\C\cleonos\limine\common\mm\vmm.c", "C", 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 110, 556
"d:\Projects\C\cleonos\limine\common\mm\vmm.h", "C++", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45, 176
"d:\Projects\C\cleonos\limine\common\protos\chainload.c", "C", 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 78, 368
"d:\Projects\C\cleonos\limine\common\protos\chainload.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Projects\C\cleonos\limine\common\protos\efi_boot_entry.c", "C", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 126
"d:\Projects\C\cleonos\limine\common\protos\efi_boot_entry.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Projects\C\cleonos\limine\common\protos\limine.c", "C", 0, 0, 1523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 331, 1934
"d:\Projects\C\cleonos\limine\common\protos\limine.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Projects\C\cleonos\limine\common\protos\linux.h", "C++", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 74
"d:\Projects\C\cleonos\limine\common\protos\linux_risc.c", "C", 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 99, 533
"d:\Projects\C\cleonos\limine\common\protos\linux_x86.c", "C", 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 96, 664
"d:\Projects\C\cleonos\limine\common\protos\multiboot.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\limine\common\protos\multiboot1.c", "C", 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 105, 513
"d:\Projects\C\cleonos\limine\common\protos\multiboot1.h", "C++", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 101
"d:\Projects\C\cleonos\limine\common\protos\multiboot2.c", "C", 0, 0, 782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 182, 1041
"d:\Projects\C\cleonos\limine\common\protos\multiboot2.h", "C++", 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 58, 419
"d:\Projects\C\cleonos\limine\common\pxe\pxe.h", "C++", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 112
"d:\Projects\C\cleonos\limine\common\pxe\pxe.s2.c", "C", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 73
"d:\Projects\C\cleonos\limine\common\pxe\tftp.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47
"d:\Projects\C\cleonos\limine\common\pxe\tftp.s2.c", "C", 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52, 268
"d:\Projects\C\cleonos\limine\common\stb_image.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 7, 10, 91
"d:\Projects\C\cleonos\limine\common\sys\a20.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"d:\Projects\C\cleonos\limine\common\sys\a20.s2.c", "C", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 93
"d:\Projects\C\cleonos\limine\common\sys\cpu.h", "C++", 0, 0, 0, 429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 82, 513
"d:\Projects\C\cleonos\limine\common\sys\cpu.s2.c", "C", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 78
"d:\Projects\C\cleonos\limine\common\sys\cpu_riscv.c", "C", 0, 0, 353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65, 428
"d:\Projects\C\cleonos\limine\common\sys\e820.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\Projects\C\cleonos\limine\common\sys\e820.s2.c", "C", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45
"d:\Projects\C\cleonos\limine\common\sys\exceptions.s2.c", "C", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51
"d:\Projects\C\cleonos\limine\common\sys\gdt.h", "C++", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"d:\Projects\C\cleonos\limine\common\sys\gdt.s2.c", "C", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 96
"d:\Projects\C\cleonos\limine\common\sys\idt.c", "C", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 72
"d:\Projects\C\cleonos\limine\common\sys\idt.h", "C++", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 60
